Date,Open,High,Low,Close,Volume
2014-09-22,65.18,65.28,62.7,63.25,16176874
2014-09-23,63.03,64.0,62.93,63.41,11474295
2014-09-24,63.49,64.52,63.22,64.37,9556603
2014-09-25,64.27,64.62,63.2,63.36,9853270
2014-09-26,63.57,64.38,63.41,64.11,10404695
2014-09-29,63.44,64.36,63.15,64.22,9517529
2014-09-30,64.61,65.31,64.26,64.45,12478207
2014-10-01,64.1,64.29,62.47,62.69,15421658
2014-10-02,62.7,64.36,62.55,64.28,18453435
2014-10-03,64.74,65.8,64.64,65.65,15292396
2014-10-06,66.0,66.74,65.86,66.21,13711348
2014-10-07,65.87,66.61,65.14,65.18,13760117
2014-10-08,65.24,66.8,64.48,66.69,14344064
2014-10-09,66.66,66.86,65.65,65.95,14933275
2014-10-10,65.69,66.41,64.49,64.58,19122845
2014-10-13,64.46,64.64,61.86,62.65,20231323
2014-10-14,63.64,64.57,62.59,64.16,16759701
2014-10-15,63.5,64.43,61.45,64.08,59927574
2014-10-16,47.53,52.31,47.29,51.67,92304996
2014-10-17,51.4,51.44,48.79,51.01,79185463
2014-10-20,50.86,52.74,50.79,51.32,33538421
2014-10-21,51.75,52.4,50.78,52.28,19392527
2014-10-22,52.71,54.57,51.89,53.52,32175689
2014-10-23,54.36,55.11,54.04,54.72,19926837
2014-10-24,54.65,55.29,54.4,55.0,14662830
2014-10-27,54.8,54.9,53.8,54.2,14951363
2014-10-28,54.25,55.27,54.05,55.17,11750844
2014-10-29,55.17,55.24,53.97,54.01,12560058
2014-10-30,53.93,54.62,53.51,54.14,10593681
2014-10-31,54.91,56.25,54.86,56.11,20486739
2014-11-03,56.18,56.5,55.02,55.49,17608381
2014-11-04,55.27,55.32,54.11,54.68,11389833
2014-11-05,55.09,55.41,53.77,54.34,13645758
2014-11-06,54.0,55.05,53.91,54.76,9991933
2014-11-07,54.78,55.04,54.19,54.88,9303980
2014-11-10,54.71,55.64,54.14,55.32,9711317
2014-11-11,55.32,56.3,54.54,54.65,14849177
2014-11-12,54.45,55.14,53.86,54.84,10958724
2014-11-13,54.92,55.01,53.93,54.2,10490466
2014-11-14,54.2,55.32,54.08,55.15,10988621
2014-11-17,55.05,55.64,54.39,54.45,9225643
2014-11-18,54.43,54.99,54.36,54.43,7927178
2014-11-19,54.74,55.29,51.81,51.87,24515421
2014-11-20,51.87,53.32,51.57,52.59,15425431
2014-11-21,53.21,53.32,51.36,51.47,17877783
2014-11-24,51.51,51.92,50.77,50.92,17863909
2014-11-25,50.15,50.35,49.14,49.86,28100842
2014-11-26,50.15,50.53,49.75,50.17,10065321
2014-11-28,50.51,50.57,49.43,49.51,6702255
2014-12-01,49.29,49.57,48.23,48.83,11964673
2014-12-02,48.76,50.48,48.69,50.33,14271698
2014-12-03,50.22,50.73,49.18,50.73,13831902
2014-12-04,50.43,51.14,49.91,50.09,11864713
2014-12-05,50.15,50.64,49.73,50.13,9929871
2014-12-08,49.88,49.98,48.29,48.5,13628643
2014-12-09,47.82,49.34,47.0,49.11,17994368
2014-12-10,49.02,49.25,47.67,47.76,12674977
2014-12-11,48.01,48.7,47.66,47.8,11771424
2014-12-12,47.42,48.32,46.98,47.78,13574519
2014-12-15,48.06,48.42,46.62,46.72,12025545
2014-12-16,46.43,47.07,45.14,45.21,16981174
2014-12-17,45.38,47.87,45.08,47.66,20193047
2014-12-18,48.4,48.93,47.23,47.77,15639365
2014-12-19,47.9,48.72,47.62,48.59,15048061
2014-12-22,48.54,49.24,47.75,48.1,8007650
2014-12-23,48.29,48.43,47.47,48.06,8307964
2014-12-24,48.07,49.07,48.0,48.87,5412407
2014-12-26,48.84,49.48,48.53,48.58,8847447
2014-12-29,47.97,49.1,47.65,48.85,8608586
2014-12-30,48.71,49.14,48.54,49.03,7011221
2014-12-31,49.03,49.39,48.79,48.8,8627773
2015-01-02,49.15,50.33,48.73,49.85,13474825
2015-01-05,49.26,49.26,47.15,47.31,18165021
2015-01-06,47.35,47.64,45.66,46.5,16037952
2015-01-07,47.35,47.42,46.27,46.74,9850022
2015-01-08,47.12,47.84,46.48,47.78,9624209
2015-01-09,47.63,48.02,46.9,47.04,9577960
2015-01-12,47.09,47.2,45.26,45.55,12944610
2015-01-13,46.02,47.05,45.9,46.26,18729256
2015-01-14,47.07,47.37,45.68,46.32,19884599
2015-01-15,46.55,46.79,45.84,46.25,11678688
2015-01-16,46.86,48.25,46.38,48.19,19696474
2015-01-20,48.6,50.0,47.7,49.8,40551287
2015-01-21,59.23,59.24,57.41,58.47,66902766
2015-01-22,58.57,61.37,57.83,61.21,33319398
2015-01-23,60.99,62.74,60.88,62.49,26784352
2015-01-26,62.57,63.9,61.96,63.79,21269045
2015-01-27,63.09,65.34,63.05,64.88,24612553
2015-01-28,64.74,64.82,63.08,63.21,24532858
2015-01-29,63.2,63.93,62.5,63.4,15127938
2015-01-30,63.13,63.98,62.66,63.11,13215601
2015-02-02,62.84,63.43,61.96,63.01,12990789
2015-02-03,63.32,65.47,62.73,65.27,16439913
2015-02-04,65.04,65.17,63.89,64.1,12450942
2015-02-05,64.54,65.14,63.67,64.13,14248724
2015-02-06,64.25,64.43,63.18,63.48,8898260
2015-02-09,63.2,63.79,62.64,63.3,8179332
2015-02-10,63.46,65.16,63.1,64.85,15418879
2015-02-11,64.83,66.14,64.56,64.98,13953296
2015-02-12,65.06,65.61,64.45,65.25,8471939
2015-02-13,65.43,66.63,65.42,66.59,12968746
2015-02-17,66.52,67.37,65.94,67.14,11170404
2015-02-18,67.02,68.07,66.65,67.87,10316831
2015-02-19,67.86,68.71,67.57,67.8,10438554
2015-02-20,67.95,68.37,67.64,68.31,9421846
2015-02-23,68.3,68.31,67.14,67.41,9031701
2015-02-24,67.37,68.08,67.36,67.84,6075202
2015-02-25,67.81,68.79,67.81,68.33,6859867
2015-02-26,68.63,69.5,68.43,69.0,10852884
2015-02-27,69.08,69.43,67.82,67.84,11516694
2015-03-02,67.71,68.61,67.23,68.61,10186925
2015-03-03,68.34,68.46,67.51,67.82,7426608
2015-03-04,67.53,67.93,66.18,67.11,17453779
2015-03-05,67.43,67.46,66.42,66.81,11248986
2015-03-06,66.64,66.93,64.84,64.87,12888540
2015-03-09,64.99,65.09,62.83,63.66,18970931
2015-03-10,63.02,63.35,61.98,62.15,17947034
2015-03-11,62.24,63.94,62.24,62.88,16363417
2015-03-12,63.35,64.58,63.34,64.05,14654647
2015-03-13,63.91,64.06,62.37,62.63,10160997
2015-03-16,61.55,61.55,59.62,60.28,26796119
2015-03-17,59.71,60.69,59.38,59.79,18428130
2015-03-18,59.74,60.65,59.3,60.45,14634935
2015-03-19,60.46,61.21,60.26,60.74,11449823
2015-03-20,61.34,61.79,60.9,61.18,13641838
2015-03-23,60.89,61.16,60.33,60.71,7664104
2015-03-24,61.14,63.1,61.12,62.61,16888746
2015-03-25,62.68,62.69,60.24,60.25,21652386
2015-03-26,59.63,60.45,59.39,59.75,16038785
2015-03-27,59.33,59.85,58.57,59.25,15851934
2015-03-30,59.72,60.56,59.36,60.37,13272378
2015-03-31,60.11,60.42,59.46,59.53,14248605
2015-04-01,59.64,59.79,58.7,59.02,14639744
2015-04-02,59.07,59.61,58.86,59.15,9864211
2015-04-06,58.77,60.45,58.46,60.33,10730328
2015-04-07,60.5,60.85,60.04,60.49,9977716
2015-04-08,61.2,63.11,61.18,63.05,22327697
2015-04-09,63.0,63.14,62.11,62.79,13455540
2015-04-10,64.4,65.0,63.95,64.94,22367093
2015-04-13,67.24,69.29,67.06,67.81,44436945
2015-04-14,68.86,69.14,67.42,68.39,28642138
2015-04-15,68.7,68.7,67.36,67.92,42528619
2015-04-16,76.0,81.25,75.71,80.29,104500746
2015-04-17,79.78,82.14,79.71,81.65,58306367
2015-04-20,81.79,82.3,80.38,81.06,30766400
2015-04-21,81.23,81.48,79.8,80.06,15925574
2015-04-22,80.21,80.71,79.54,79.67,12089511
2015-04-23,79.66,80.34,78.96,79.87,12687283
2015-04-24,80.17,80.81,79.51,79.77,11045237
2015-04-27,80.29,81.79,80.23,80.87,15247001
2015-04-28,80.59,81.28,79.94,80.44,8826475
2015-04-29,80.07,81.06,79.64,80.41,9540468
2015-04-30,80.24,80.84,79.12,79.5,10565254
2015-05-01,79.86,79.97,78.89,79.58,8906086
2015-05-04,79.6,79.7,78.9,79.3,7967085
2015-05-05,81.24,82.44,80.76,80.79,27116285
2015-05-06,81.03,81.21,79.52,80.08,11504507
2015-05-07,80.11,80.79,79.46,80.75,10220595
2015-05-08,81.04,82.15,80.96,82.09,13828248
2015-05-11,82.32,84.86,82.19,84.28,23882383
2015-05-12,83.81,83.81,82.99,83.38,11906972
2015-05-13,83.4,84.2,82.69,82.87,11155725
2015-05-14,83.29,83.92,82.33,83.84,8898659
2015-05-15,86.36,88.35,85.76,87.61,37053009
2015-05-18,87.54,88.53,87.02,88.27,14811944
2015-05-19,88.89,89.79,87.81,88.07,19101306
2015-05-20,88.21,89.11,87.36,88.79,12757129
2015-05-21,89.08,89.57,88.18,89.0,12767020
2015-05-22,89.18,89.41,88.69,88.84,7466039
2015-05-26,88.87,89.06,87.79,87.99,9645720
2015-05-27,88.14,89.91,87.93,89.86,10506412
2015-05-28,89.71,89.86,88.93,89.51,7821541
2015-05-29,89.47,90.21,88.96,89.15,12712014
2015-06-01,88.84,89.12,87.94,89.0,9925832
2015-06-02,88.71,89.68,88.41,89.13,7528927
2015-06-03,89.24,89.73,88.64,88.81,6237994
2015-06-04,88.38,89.43,88.04,89.35,10074379
2015-06-05,89.21,90.54,89.13,90.46,11624347
2015-06-08,90.71,90.82,89.0,89.6,11148914
2015-06-09,89.33,92.71,89.33,92.45,22025080
2015-06-10,93.4,98.97,93.23,95.87,57121379
2015-06-11,96.89,96.92,94.09,95.09,26623387
2015-06-12,94.92,95.34,94.12,94.42,10278821
2015-06-15,92.86,93.59,91.66,93.43,19053951
2015-06-16,94.24,95.61,93.69,95.27,16043020
2015-06-17,95.13,95.13,93.96,94.27,9905119
2015-06-18,94.65,95.34,94.37,94.74,8963122
2015-06-19,96.24,96.42,93.82,93.87,19814802
2015-06-22,95.04,96.69,94.19,96.41,16732905
2015-06-23,96.34,97.39,95.75,97.31,15626436
2015-06-24,100.01,100.89,96.4,96.94,77138796
2015-06-25,95.48,96.0,93.46,94.89,41623204
2015-06-26,95.3,95.31,93.09,93.09,30314697
2015-06-29,91.51,92.91,91.12,92.23,24575887
2015-06-30,93.36,94.36,92.79,93.85,16880458
2015-07-01,94.81,95.24,93.22,93.64,14699419
2015-07-02,94.0,94.2,93.21,94.04,11053231
2015-07-06,93.47,94.93,93.34,94.57,11808384
2015-07-07,95.01,95.43,92.62,94.09,21573272
2015-07-08,93.47,94.0,92.28,93.51,12990691
2015-07-09,94.9,95.85,94.29,95.73,16731316
2015-07-10,97.52,98.5,96.9,97.23,21636594
2015-07-13,98.1,102.31,98.08,101.09,33205011
2015-07-14,101.27,101.64,99.65,100.37,19736437
2015-07-15,99.97,100.75,97.05,98.13,30898594
2015-07-16,111.02,116.49,107.68,115.81,63460992
2015-07-17,117.34,117.88,114.24,114.77,25136948
2015-07-20,114.7,114.7,110.14,110.55,22676913
2015-07-21,110.21,113.71,109.32,112.51,14085422
2015-07-22,112.14,113.88,110.56,111.5,10500548
2015-07-23,110.91,112.18,109.84,110.1,8306774
2015-07-24,111.55,111.68,108.9,109.34,8125065
2015-07-27,107.79,109.86,106.25,106.43,11302624
2015-07-28,107.29,107.94,103.88,106.9,11155945
2015-07-29,106.83,107.75,105.4,107.08,6695640
2015-07-30,106.4,111.9,105.4,111.56,14229196
2015-07-31,111.95,115.0,111.15,114.31,16349071
2015-08-03,114.6,114.6,111.78,112.56,10144817
2015-08-04,113.15,122.79,113.0,121.15,29653323
2015-08-05,125.62,129.29,122.7,123.71,26946486
2015-08-06,126.29,128.85,122.04,126.45,24716746
2015-08-07,126.42,126.6,121.3,123.52,17360669
2015-08-10,126.09,126.5,121.51,123.03,13424574
2015-08-11,120.01,123.76,120.0,122.74,11596811
2015-08-12,121.47,122.45,118.66,120.51,13881612
2015-08-13,120.99,125.73,119.34,123.73,15284397
2015-08-14,124.96,125.0,123.0,123.39,8667683
2015-08-17,123.14,125.7,122.59,125.36,9233848
2015-08-18,125.26,126.75,123.55,124.05,9381994
2015-08-19,123.5,123.7,121.5,122.06,10115271
2015-08-20,119.8,121.45,111.34,112.49,27863377
2015-08-21,106.2,110.0,102.75,103.96,33058641
2015-08-24,88.75,109.63,85.5,96.88,56916512
2015-08-25,107.75,107.88,101.5,101.52,37372540
2015-08-26,107.15,110.28,102.02,110.13,35399502
2015-08-27,114.94,118.25,113.02,117.66,35741993
2015-08-28,116.35,119.35,115.88,117.63,20186334
2015-08-31,115.24,117.0,113.76,115.03,16855816
2015-09-01,109.35,111.24,103.82,105.79,35657755
2015-09-02,109.31,109.5,100.3,105.44,39016991
2015-09-03,102.69,104.17,100.11,101.06,29188068
2015-09-04,98.05,99.93,97.34,98.79,24130891
2015-09-08,102.08,102.5,93.55,94.95,43375535
2015-09-09,96.51,102.79,95.52,99.18,35416322
2015-09-10,99.42,100.85,96.78,99.48,20998283
2015-09-11,98.57,100.85,97.23,97.51,17323011
2015-09-14,96.84,97.91,94.33,95.69,15513848
2015-09-15,95.22,99.65,93.61,99.16,22299181
2015-09-16,99.7,104.48,99.33,104.08,27953817
2015-09-17,103.67,107.5,101.83,104.21,25531317
2015-09-18,102.0,104.36,100.71,102.62,21594438
2015-09-21,103.3,103.77,99.56,100.3,17856598
2015-09-22,98.29,99.9,97.0,98.47,16417870
2015-09-23,98.6,99.74,97.66,98.07,10247133
2015-09-24,97.11,104.0,96.78,103.76,21136676
2015-09-25,105.3,105.45,101.57,102.24,19039415
2015-09-28,101.57,103.33,97.84,99.47,16915986
2015-09-29,99.63,100.63,96.85,98.35,17116665
2015-09-30,99.91,103.46,99.05,103.26,16971310
2015-10-01,102.91,106.11,101.12,105.98,16995856
2015-10-02,103.01,106.87,101.45,106.11,21450221
2015-10-05,107.48,112.28,105.76,111.25,20836951
2015-10-06,110.33,112.25,105.64,108.33,20629792
2015-10-07,108.84,109.78,106.75,108.1,12287862
2015-10-08,107.94,115.05,102.6,114.93,42511098
2015-10-09,114.11,115.83,112.44,113.33,22191915
2015-10-12,114.45,115.42,112.36,113.45,12584853
2015-10-13,112.85,113.72,108.78,109.73,17220343
2015-10-14,111.5,111.63,108.05,110.23,27763604
2015-10-15,103.77,104.88,99.1,101.09,47147030
2015-10-16,100.21,101.65,98.41,98.99,21251955
2015-10-19,98.07,103.62,96.26,101.69,29896014
2015-10-20,101.06,102.11,97.58,98.99,17285344
2015-10-21,99.67,100.34,97.01,97.96,13728542
2015-10-22,98.07,99.93,96.86,97.32,12508145
2015-10-23,97.61,101.56,97.27,100.04,17952792
2015-10-26,100.05,103.31,99.38,103.04,12099611
2015-10-27,102.58,104.72,101.23,103.07,12017364
2015-10-28,102.9,106.21,102.06,105.8,13044860
2015-10-29,105.0,106.91,104.75,105.12,9802651
2015-10-30,105.12,110.1,104.9,108.38,15552163
2015-11-02,109.2,109.37,106.3,107.64,11753174
2015-11-03,107.36,111.05,107.24,109.74,12460192
2015-11-04,110.36,114.28,109.39,114.05,17207499
2015-11-05,113.75,115.68,111.72,113.5,13789557
2015-11-06,113.39,114.8,112.05,114.06,10913100
2015-11-09,113.36,114.0,108.64,109.86,16132353
2015-11-10,108.86,112.84,108.01,112.7,11150819
2015-11-11,113.08,114.61,111.41,112.86,11021023
2015-11-12,112.52,115.25,108.2,108.92,17364015
2015-11-13,108.34,109.07,103.27,103.65,18726568
2015-11-16,102.97,111.65,101.86,111.35,19802503
2015-11-17,112.11,118.79,111.7,117.1,32936206
2015-11-18,117.94,121.0,116.1,120.63,23287786
2015-11-19,120.25,123.13,119.61,120.22,19088792
2015-11-20,120.85,124.07,119.21,123.84,17887887
2015-11-23,124.3,126.2,121.66,125.03,15670283
2015-11-24,123.97,124.66,120.03,123.31,18317565
2015-11-25,124.23,125.2,122.36,124.16,10980677
2015-11-27,123.85,126.39,123.59,125.44,6644280
2015-11-30,126.03,126.6,122.89,123.33,13718932
2015-12-01,124.47,125.57,122.42,125.37,12528773
2015-12-02,125.53,131.35,124.93,128.93,24053079
2015-12-03,129.62,132.2,126.39,126.81,26647260
2015-12-04,127.0,130.99,125.75,130.93,20250411
2015-12-07,131.65,133.27,122.75,125.36,23351610
2015-12-08,121.51,128.24,121.1,126.98,18591147
2015-12-09,127.7,128.78,122.33,124.2,17788797
2015-12-10,124.5,125.21,121.62,122.91,13474119
2015-12-11,121.45,123.0,118.6,118.91,16105315
2015-12-14,119.77,120.9,114.66,120.67,18679314
2015-12-15,121.93,123.3,118.54,118.6,11759993
2015-12-16,119.8,123.0,118.09,122.64,13180982
2015-12-17,123.97,126.35,122.42,122.51,17284872
2015-12-18,120.85,122.19,117.92,118.02,17948060
2015-12-21,119.51,119.59,115.66,116.63,11669993
2015-12-22,117.3,117.43,114.86,116.24,9689044
2015-12-23,116.91,118.56,115.78,118.16,9324333
2015-12-24,118.22,118.8,117.3,117.33,3541403
2015-12-28,117.26,117.35,113.85,117.11,8424276
2015-12-29,118.19,119.6,116.92,119.12,8159211
2015-12-30,118.95,119.02,116.43,116.71,8149686
2015-12-31,116.21,117.46,114.28,114.38,9273008
2016-01-04,109.0,110.0,105.21,109.96,20733233
2016-01-05,110.45,110.58,105.85,107.66,17664562
2016-01-06,105.29,117.91,104.96,117.68,33045656
2016-01-07,116.36,122.18,112.29,114.56,33636661
2016-01-08,116.33,117.72,111.1,111.39,18067140
2016-01-11,112.13,116.79,111.2,114.97,21920390
2016-01-12,116.11,117.78,115.08,116.58,15133522
2016-01-13,114.43,114.48,104.53,106.56,24798764
2016-01-14,105.65,109.25,101.21,107.06,23620712
2016-01-15,102.43,105.5,101.72,104.04,19651281
2016-01-19,106.57,110.14,105.55,107.89,33267428
2016-01-20,108.91,109.99,97.05,107.74,52926288
2016-01-21,108.32,108.51,102.1,102.35,30919715
2016-01-22,104.72,104.99,99.22,100.72,26772742
2016-01-25,99.78,102.68,99.0,99.12,20250759
2016-01-26,99.74,100.55,94.85,97.83,22024725
2016-01-27,96.61,97.85,90.59,91.15,25314581
2016-01-28,93.84,95.25,90.11,94.41,24373250
2016-01-29,92.0,94.39,90.63,91.84,20420757
2016-02-01,91.79,97.18,91.3,94.09,19617993
2016-02-02,95.54,96.65,90.73,91.49,21860012
2016-02-03,92.41,92.69,86.14,90.74,27402372
2016-02-04,89.5,91.25,86.54,89.71,19055444
2016-02-05,88.23,88.95,81.86,82.79,25859696
2016-02-08,80.57,84.7,79.95,83.32,24916105
2016-02-09,81.75,88.4,81.55,86.13,25822376
2016-02-10,89.0,92.21,87.42,88.45,23084070
2016-02-11,87.42,88.39,82.91,86.35,21768153
2016-02-12,86.64,89.72,85.26,87.4,19017611
2016-02-16,89.0,90.14,87.54,89.05,16313155
2016-02-17,90.13,94.77,89.64,94.76,18245146
2016-02-18,94.8,94.9,90.31,90.49,17631232
2016-02-19,89.98,91.4,88.03,89.23,14239479
2016-02-22,90.75,93.11,88.3,91.93,16298806
2016-02-23,91.4,92.49,89.05,89.12,12709044
2016-02-24,88.5,91.76,86.7,91.61,15908434
2016-02-25,91.08,94.81,90.21,94.53,17852939
2016-02-26,95.3,97.48,94.25,94.79,16947865
2016-02-29,94.81,97.2,93.34,93.41,13157071
2016-03-01,94.58,99.16,93.61,98.3,16997749
2016-03-02,98.01,99.48,95.9,97.61,19088404
2016-03-03,97.83,98.35,95.39,97.93,15303552
2016-03-04,98.76,102.22,98.32,101.58,23388393
2016-03-07,101.0,101.79,95.25,95.49,23855151
2016-03-08,95.0,98.28,94.5,96.23,14750241
2016-03-09,96.82,98.37,95.0,98.0,12279463
2016-03-10,98.18,99.74,95.45,97.36,16979357
2016-03-11,99.51,99.6,96.05,97.66,15097852
2016-03-14,97.2,99.42,97.17,98.13,11223226
2016-03-15,97.87,98.51,96.43,97.86,9691768
2016-03-16,97.53,99.73,97.5,99.35,12598569
2016-03-17,99.05,101.39,99.0,99.72,13755028
2016-03-18,100.5,102.41,100.01,101.12,15437295
2016-03-21,101.15,102.1,99.5,101.06,9562862
2016-03-22,100.48,101.52,99.2,99.84,9039475
2016-03-23,99.75,100.39,98.81,99.59,8292315
2016-03-24,98.64,98.85,97.07,98.36,10646907
2016-03-28,98.34,101.44,97.82,101.21,12407400
2016-03-29,101.08,104.33,101.0,104.13,15950603
2016-03-30,104.65,104.91,101.48,102.19,14692419
2016-03-31,102.43,103.53,101.05,102.23,9742175
2016-04-01,102.93,105.79,102.47,105.7,14169471
2016-04-04,105.9,105.92,103.2,104.35,10921045
2016-04-05,103.47,105.75,103.25,104.94,10034429
2016-04-06,105.3,106.44,104.25,104.83,9585918
2016-04-07,104.31,106.44,103.6,104.45,10735092
2016-04-08,105.12,105.33,102.82,103.81,7835963
2016-04-11,104.04,104.98,102.62,102.68,7436173
2016-04-12,103.15,107.22,102.21,106.98,12310238
2016-04-13,108.0,111.28,107.88,109.65,16683395
2016-04-14,110.01,111.64,109.15,110.42,9532477
2016-04-15,110.64,111.85,109.78,111.51,11722365
2016-04-18,109.9,110.7,106.02,108.4,27002576
2016-04-19,99.49,101.37,94.2,94.34,55623936
2016-04-20,94.34,96.98,93.14,96.77,25633630
2016-04-21,97.31,97.38,94.78,94.98,19859384
2016-04-22,94.85,96.69,94.21,95.9,15785952
2016-04-25,95.7,95.75,92.8,93.56,14965457
2016-04-26,93.5,93.55,91.25,92.43,15234646
2016-04-27,92.18,92.5,90.21,91.04,12164840
2016-04-28,91.5,92.67,90.09,90.28,11435585
2016-04-29,90.5,90.56,88.21,90.03,13941034
2016-05-02,90.41,93.22,89.89,93.11,12515692
2016-05-03,92.08,93.25,91.3,91.54,10570444
2016-05-04,91.0,92.16,90.35,90.79,7356797
2016-05-05,90.91,92.08,89.25,89.37,10339331
2016-05-06,88.83,90.88,88.11,90.84,10427623
2016-05-09,90.73,91.83,89.9,90.54,9534969
2016-05-10,91.14,93.25,91.09,92.89,11164219
2016-05-11,92.4,92.59,89.9,90.02,11667745
2016-05-12,90.32,90.41,85.74,87.74,20231264
2016-05-13,87.39,88.59,86.26,87.88,11549822
2016-05-16,87.56,90.0,86.15,89.12,11235881
2016-05-17,89.0,90.87,88.17,88.63,11559017
2016-05-18,88.25,91.72,88.25,90.5,13878745
2016-05-19,90.16,91.27,88.3,89.55,11441277
2016-05-20,90.08,93.28,89.98,92.49,15002485
2016-05-23,92.98,95.29,92.85,94.89,13962664
2016-05-24,95.98,99.14,95.75,97.89,21225152
2016-05-25,99.0,100.31,98.3,100.2,15142865
2016-05-26,103.21,104.0,101.38,102.81,17791364
2016-05-27,102.44,103.5,101.44,103.3,9078291
2016-05-31,102.95,103.45,102.13,102.57,8725656
2016-06-01,101.5,101.92,100.16,101.51,8393380
2016-06-02,101.39,102.15,100.77,101.25,7992448
2016-06-03,100.99,101.0,98.53,99.59,9223994
2016-06-06,100.29,101.07,99.72,100.74,6828128
2016-06-07,101.2,101.63,99.77,99.89,6474742
2016-06-08,100.02,100.28,97.6,97.86,9423938
2016-06-09,97.22,98.43,96.66,97.09,8923803
2016-06-10,94.88,95.35,93.28,93.75,12907900
2016-06-13,95.02,97.2,93.62,93.85,13484345
2016-06-14,94.16,95.8,93.27,94.12,9480388
2016-06-15,94.61,95.46,93.5,94.29,7675449
2016-06-16,94.18,95.56,93.25,95.44,7550774
2016-06-17,95.75,95.77,94.2,94.45,8046841
2016-06-20,95.22,95.88,93.65,93.8,9026376
2016-06-21,93.87,93.88,90.77,90.99,15199727
2016-06-22,90.78,91.98,89.77,90.01,9454685
2016-06-23,90.62,91.68,88.15,91.66,10819033
2016-06-24,87.53,90.49,87.21,88.44,11248582
2016-06-27,87.88,88.0,84.81,85.33,13775706
2016-06-28,87.41,88.88,86.41,87.97,11545631
2016-06-29,89.67,91.97,88.7,91.06,11687079
2016-06-30,90.91,91.72,89.9,91.48,9098971
